age,income,account_age,clicks_last_month,promo_clicks,engagement_score,last_login_days,subscription_type,region,device_type,previous_upsell_attempts,average_session_time,upsell
65,,6,0,13,0.0,0,Basic,South,Desktop,0,9.1,0
31,1696.23,10,0,0,15.3,5,Advanced,South,Desktop,4,20.93,1
20,,20,15,0,18.5,17,Premium,South,Desktop,0,9.14,0
16,1078.4,32,5,0,28.63,30,Basic,South,Desktop,2,7.82,0
30,1013.31,10,46,14,0.0,0,Basic,North,Mobile,1,10.33,0
16,965.5,2,35,0,0.0,0,Advanced,South,Desktop,3,0.39,0
16,353.14,14,9,0,0.0,0,Premium,East,Mobile,3,9.54,1
43,939.77,12,39,16,0.0,0,Advanced,North,Tablet,1,6.75,0
65,,20,32,16,0.0,20,Advanced,West,Tablet,4,13.82,0
16,,29,0,0,15.42,5,Basic,North,Tablet,1,1.48,0
45,1103.08,21,38,0,18.46,44,Advanced,South,Desktop,0,13.06,1
16,,45,7,0,26.16,2,Basic,West,Mobile,4,7.56,0
25,369.89,16,4,0,0.0,3,Premium,South,Tablet,2,4.48,1
28,,2,32,0,34.74,37,Advanced,West,Desktop,1,0.82,0
22,593.12,9,16,2,0.0,24,Advanced,West,Tablet,2,27.95,0
49,268.79,28,9,27,0.0,0,Premium,South,Desktop,2,14.98,0
78,690.98,13,45,11,0.0,6,Advanced,South,Desktop,4,23.57,0
28,582.04,46,14,2,9.01,0,Premium,West,Mobile,2,4.47,1
57,4980.61,16,30,4,0.0,0,Premium,East,Mobile,1,9.82,0
50,704.33,15,5,10,0.0,27,Basic,South,Tablet,4,5.72,0
34,1127.69,8,33,0,27.31,35,Advanced,South,Mobile,2,2.97,0
48,300.2,17,0,13,0.0,0,Advanced,West,Tablet,4,8.98,0
43,91.41,15,10,12,5.82,11,Basic,South,Mobile,0,10.65,0
21,4015.01,23,6,0,14.3,20,Advanced,East,Mobile,1,6.08,1
16,131.89,32,0,0,51.74,54,Advanced,South,Mobile,0,9.7,0
16,1905.03,4,13,0,11.95,2,Basic,East,Desktop,1,7.06,1
20,552.27,16,42,5,0.0,0,Advanced,North,Tablet,2,11.86,0
62,1877.26,26,29,12,0.0,25,Advanced,East,Tablet,0,13.34,0
80,9959.46,24,54,12,0.0,16,Premium,North,Mobile,3,8.04,0
34,792.07,10,22,0,22.1,15,Basic,South,Mobile,3,7.52,0
25,942.73,2,20,0,15.62,20,Premium,North,Desktop,2,9.61,0
16,729.13,34,7,3,0.0,0,Advanced,North,Mobile,3,13.52,0
49,769.42,26,31,0,0.0,40,Basic,West,Desktop,2,2.09,0
41,745.21,13,28,0,,37,Advanced,East,Mobile,3,9.61,0
56,2409.5,27,17,12,0.0,0,Premium,South,Desktop,2,24.29,0
27,776.1,16,27,0,5.28,0,Premium,West,Mobile,0,2.6,0
16,792.05,20,0,0,29.96,51,Premium,West,Desktop,3,19.3,0
49,3458.83,7,18,6,0.0,0,Advanced,South,Tablet,4,21.71,0
49,1230.21,15,17,1,0.0,46,Premium,South,Mobile,2,5.43,0
46,591.16,18,6,0,0.0,4,Basic,West,Tablet,4,6.0,0
23,1014.33,10,17,0,5.63,27,Premium,East,Desktop,3,20.54,0
16,493.67,32,0,0,36.49,51,Premium,East,Mobile,1,18.5,0
46,8376.07,40,0,12,,5,Basic,West,Mobile,3,21.33,0
40,1272.49,0,6,0,39.3,43,Premium,North,Desktop,2,0.2,0
44,336.08,19,0,11,,14,Basic,South,Tablet,1,4.59,0
27,2188.16,3,6,0,27.81,34,Premium,West,Tablet,4,7.92,0
53,480.44,28,27,3,,0,Premium,West,Tablet,4,22.12,0
22,217.92,9,13,6,,0,Premium,West,Tablet,3,1.32,0
53,5446.0,30,19,12,0.0,28,Basic,South,Desktop,1,3.91,0
56,2770.79,48,25,0,9.17,3,Basic,North,Desktop,2,12.1,1
50,338.07,1,17,0,0.0,0,Advanced,West,Mobile,1,4.61,0
16,239.78,26,18,0,24.7,47,Premium,South,Tablet,0,21.6,1
58,1314.83,9,27,3,0.0,5,Premium,East,Tablet,1,2.0,0
55,608.78,8,0,5,0.0,0,Basic,East,Desktop,2,17.05,0
29,1436.01,50,7,6,8.07,47,Advanced,North,Desktop,3,5.74,0
79,1128.28,25,0,4,30.28,20,Basic,West,Tablet,1,7.07,1
43,755.08,3,0,0,17.45,21,Advanced,East,Tablet,2,3.51,1
46,1493.97,26,0,0,22.5,18,Basic,South,Desktop,3,5.48,1
22,1031.89,11,28,0,4.69,12,Premium,East,Mobile,0,8.4,0
17,6937.28,38,0,0,0.0,11,Advanced,South,Desktop,3,4.01,0
16,1122.39,29,4,0,19.64,18,Basic,East,Tablet,4,16.42,1
75,258.1,9,38,9,0.0,21,Premium,South,Mobile,4,9.22,0
38,1954.94,23,7,0,1.07,31,Basic,East,Mobile,1,4.86,0
80,48.43,31,26,0,26.16,24,Basic,South,Mobile,3,17.8,1
16,,30,16,0,13.27,0,Premium,North,Tablet,0,0.62,1
16,521.88,23,7,0,0.93,0,Premium,South,Tablet,4,10.03,1
21,1624.11,7,11,0,15.8,26,Basic,East,Desktop,0,8.29,0
16,1573.46,22,26,0,,20,Advanced,West,Mobile,4,8.1,0
39,2901.05,2,34,1,8.69,19,Advanced,West,Tablet,4,11.39,0
34,1690.75,5,32,0,11.67,17,Basic,East,Desktop,4,3.62,0
16,1585.14,19,0,0,34.77,33,Basic,North,Tablet,3,2.82,0
40,365.85,1,6,0,26.47,54,Advanced,South,Desktop,0,24.14,0
68,,1,40,0,0.0,24,Basic,South,Mobile,0,7.88,0
16,7957.14,44,0,0,47.64,35,Premium,South,Mobile,2,0.13,0
20,,26,25,0,16.74,20,Basic,South,Mobile,1,3.97,1
16,,27,31,0,0.0,0,Basic,East,Desktop,2,10.44,0
63,928.83,33,31,0,4.25,12,Advanced,North,Mobile,0,4.17,0
41,1228.26,5,12,3,,0,Advanced,East,Mobile,4,2.51,0
80,657.74,20,15,1,62.78,42,Basic,West,Desktop,0,26.11,1
37,543.29,10,20,7,,18,Advanced,East,Desktop,0,6.2,0
21,3743.76,18,15,0,13.29,11,Advanced,West,Desktop,1,4.18,0
72,,24,7,4,33.88,28,Premium,East,Desktop,4,11.74,1
23,477.05,22,9,0,13.69,14,Premium,North,Mobile,3,10.79,0
31,5075.8,1,41,5,,0,Advanced,East,Desktop,4,9.08,0
39,1352.94,23,2,8,0.0,4,Premium,West,Tablet,2,0.57,0
63,498.07,28,38,9,0.0,57,Basic,South,Mobile,4,4.7,0
47,,38,16,13,0.0,49,Advanced,East,Tablet,3,6.81,0
16,2681.38,36,0,0,13.9,0,Advanced,East,Desktop,1,2.21,0
45,561.12,18,17,18,0.0,0,Basic,North,Mobile,1,16.75,0
78,535.11,4,33,0,33.63,43,Premium,North,Desktop,3,16.14,1
34,1557.68,5,17,0,8.74,28,Advanced,North,Desktop,3,12.8,0
29,452.02,3,15,0,2.24,16,Premium,West,Tablet,2,12.54,0
16,1916.89,46,45,14,0.0,0,Advanced,South,Tablet,2,3.82,0
16,1752.66,13,0,0,0.0,0,Basic,East,Desktop,3,1.84,0
16,132.5,46,0,0,34.11,33,Basic,North,Tablet,4,15.58,0
16,896.87,29,15,3,0.0,0,Basic,North,Tablet,0,0.39,1
16,,25,1,0,1.16,0,Advanced,West,Tablet,1,6.81,1
27,814.83,14,0,9,0.0,8,Premium,West,Desktop,3,6.06,0
16,259.43,17,5,0,9.63,3,Premium,West,Mobile,0,1.81,0
16,2392.28,36,8,0,15.46,18,Premium,North,Mobile,1,14.64,0
67,1373.04,4,19,1,0.0,12,Advanced,East,Desktop,2,8.35,0
64,69.58,41,14,30,12.02,0,Premium,South,Mobile,4,23.6,0
36,2436.42,8,20,3,0.0,16,Basic,East,Tablet,4,17.22,0
60,337.83,27,35,8,0.0,23,Advanced,North,Mobile,0,10.0,0
16,689.88,18,0,0,0.0,21,Basic,South,Desktop,3,12.33,0
21,1766.73,22,27,0,23.43,22,Basic,West,Mobile,0,6.66,1
21,699.88,8,22,0,7.2,0,Basic,South,Tablet,4,4.8,1
37,869.35,9,0,18,8.4,0,Premium,East,Mobile,4,1.16,0
33,2348.31,6,33,0,19.55,35,Advanced,East,Tablet,4,8.59,0
80,,13,25,0,24.89,56,Basic,South,Desktop,2,12.33,1
16,1426.34,34,5,0,11.13,0,Premium,West,Tablet,2,7.48,0
50,509.54,27,13,18,1.07,6,Basic,South,Mobile,0,13.14,0
66,590.31,22,14,12,0.0,7,Basic,South,Tablet,0,12.04,0
33,2036.37,9,0,4,1.8,0,Basic,East,Tablet,2,10.68,0
32,1048.24,11,16,0,27.39,37,Advanced,South,Desktop,1,10.32,0
34,1340.81,17,0,3,0.0,21,Premium,South,Mobile,0,3.14,0
58,1039.91,6,0,12,0.0,0,Premium,North,Tablet,1,10.93,0
23,1688.02,19,20,0,28.12,14,Basic,North,Mobile,1,9.38,1
33,2366.27,6,14,0,24.62,20,Premium,East,Desktop,2,5.9,0
16,346.86,37,18,0,26.99,16,Premium,West,Mobile,0,0.94,0
46,203.59,48,7,26,,0,Advanced,East,Mobile,1,16.92,0
16,185.25,15,0,0,4.35,0,Basic,South,Desktop,1,9.01,0
45,2238.68,28,15,11,5.47,28,Advanced,West,Tablet,4,5.25,0
16,1437.06,41,33,3,1.01,0,Advanced,North,Tablet,2,4.83,0
21,397.52,28,19,0,29.51,18,Advanced,East,Tablet,3,17.49,1
49,3737.24,26,14,13,5.21,11,Premium,East,Tablet,1,18.73,0
52,,27,6,11,3.4,0,Basic,North,Desktop,0,17.32,0
58,4709.82,0,29,10,0.0,1,Premium,South,Tablet,3,11.27,0
16,,24,25,3,0.0,0,Premium,North,Desktop,2,7.19,0
16,246.16,52,16,0,13.4,0,Premium,West,Mobile,2,9.5,0
27,1231.33,4,17,3,0.0,0,Basic,South,Tablet,3,20.89,0
19,1544.51,25,16,0,7.36,10,Advanced,East,Tablet,0,14.69,0
34,449.26,7,28,0,35.27,48,Premium,East,Desktop,3,1.42,0
37,313.37,9,19,0,16.77,26,Basic,West,Desktop,3,11.17,0
68,475.67,23,15,11,0.0,17,Basic,West,Tablet,2,19.16,0
42,451.05,12,19,0,29.83,32,Advanced,North,Mobile,4,10.09,1
37,473.61,1,11,0,2.78,2,Advanced,South,Mobile,4,0.15,0
75,808.71,7,0,15,14.32,30,Advanced,North,Desktop,3,0.08,1
31,,10,17,1,0.0,5,Basic,South,Mobile,0,0.21,0
51,4312.44,36,7,21,2.97,36,Advanced,East,Desktop,4,6.15,0
16,1067.15,52,0,0,19.9,0,Basic,East,Desktop,4,6.16,0
17,,19,6,0,55.26,62,Advanced,West,Mobile,3,1.51,0
22,782.86,0,8,0,26.95,39,Advanced,North,Desktop,4,4.66,0
26,1254.29,25,12,0,36.43,65,Premium,West,Tablet,3,31.15,0
16,526.09,32,25,0,10.0,13,Premium,South,Tablet,4,14.27,0
68,5045.29,29,20,0,23.09,20,Basic,South,Tablet,4,13.88,1
23,767.18,19,8,0,29.65,44,Basic,East,Tablet,4,21.97,0
31,3575.92,49,11,0,5.96,25,Premium,South,Mobile,4,9.06,0
33,412.24,3,26,0,12.38,16,Premium,South,Mobile,0,7.65,0
69,1455.67,1,19,9,2.33,28,Advanced,East,Desktop,3,4.54,0
31,2374.18,13,21,0,17.92,38,Premium,North,Tablet,2,14.63,0
59,143.35,10,20,9,,0,Premium,West,Desktop,0,18.13,0
16,737.84,28,19,0,11.26,18,Basic,South,Tablet,3,13.62,0
16,545.25,46,27,0,28.38,29,Premium,West,Desktop,1,16.41,0
76,297.56,23,44,2,0.0,18,Advanced,West,Mobile,2,8.72,0
17,,33,13,0,35.42,22,Basic,East,Mobile,1,6.09,0
16,1927.69,31,18,6,0.0,0,Advanced,East,Desktop,3,11.21,0
49,389.85,30,35,13,0.0,22,Premium,West,Tablet,1,5.6,0
47,10431.54,16,26,0,14.41,24,Premium,West,Tablet,0,15.34,1
54,,9,18,0,14.18,30,Advanced,West,Mobile,4,9.49,1
16,786.29,11,5,0,3.75,0,Basic,East,Tablet,1,5.96,1
32,,14,0,0,0.0,12,Basic,West,Tablet,3,6.55,0
42,1476.07,19,16,0,0.0,24,Basic,East,Mobile,1,3.04,0
19,4202.09,9,15,0,,26,Basic,East,Tablet,0,3.21,0
26,630.17,19,19,1,5.94,0,Premium,West,Mobile,4,2.58,0
47,604.06,5,19,0,13.73,26,Premium,North,Mobile,4,7.93,1
59,703.82,27,0,0,27.59,0,Premium,West,Tablet,0,1.12,1
53,3880.21,41,4,17,6.77,31,Advanced,West,Tablet,1,10.01,0
21,718.42,14,17,0,24.25,24,Basic,South,Mobile,0,2.34,0
57,568.2,2,15,0,5.93,27,Basic,East,Mobile,3,3.51,1
50,232.98,27,29,0,25.02,20,Basic,North,Tablet,1,16.57,1
53,2752.02,48,8,18,7.23,17,Basic,West,Mobile,3,15.0,0
16,1060.03,60,8,0,40.73,28,Premium,South,Desktop,0,3.46,0
41,1270.31,38,21,0,8.97,0,Premium,North,Desktop,0,1.03,1
50,939.48,36,2,13,0.0,2,Advanced,East,Tablet,4,4.44,0
43,3884.89,31,1,12,0.0,0,Advanced,North,Desktop,1,1.06,0
37,1173.5,20,8,0,0.0,23,Premium,South,Mobile,2,0.08,0
48,510.2,6,5,7,0.0,3,Advanced,West,Mobile,0,12.79,0
16,397.55,30,29,0,9.83,1,Premium,West,Mobile,1,8.67,0
17,1184.76,15,0,0,52.75,54,Basic,South,Mobile,3,1.06,0
21,610.68,20,43,0,37.88,46,Premium,North,Tablet,4,16.46,1
45,297.92,32,14,0,19.75,40,Premium,North,Desktop,1,15.97,0
47,2472.67,44,10,7,30.62,9,Advanced,East,Desktop,3,4.26,1
46,2204.43,22,2,15,0.0,11,Advanced,North,Mobile,0,5.49,0
21,256.21,30,18,0,31.46,35,Advanced,South,Mobile,0,13.22,0
23,98.33,36,13,0,41.25,40,Premium,North,Tablet,1,7.38,0
25,940.54,21,0,0,22.71,25,Advanced,West,Desktop,1,8.73,0
16,1323.64,34,0,0,17.56,13,Basic,North,Desktop,3,8.85,0
16,393.24,7,0,0,22.25,32,Basic,West,Tablet,4,7.74,0
29,4687.27,21,31,0,16.06,16,Premium,North,Tablet,0,3.97,0
29,1639.9,8,36,2,7.19,39,Premium,East,Tablet,0,28.89,0
16,291.14,24,22,0,0.0,0,Basic,South,Tablet,3,1.85,1
57,160.92,3,17,6,0.0,0,Premium,West,Tablet,2,14.55,0
59,836.02,3,2,9,22.26,34,Premium,East,Desktop,2,7.49,1
49,3839.11,9,1,5,0.0,0,Basic,South,Tablet,0,3.94,0
16,1177.65,31,12,0,0.0,0,Basic,East,Mobile,0,10.78,0
41,700.2,0,25,0,14.32,31,Basic,North,Tablet,4,7.96,1
25,4808.64,10,37,2,0.0,9,Premium,East,Mobile,2,10.66,1
18,2680.25,15,41,11,0.0,0,Basic,South,Tablet,4,7.02,0
25,329.73,11,33,0,20.51,37,Basic,East,Mobile,4,13.35,0
16,2315.41,21,18,0,5.28,0,Advanced,West,Mobile,4,5.38,0
43,248.97,15,10,8,0.0,24,Premium,East,Mobile,1,8.94,0
16,5632.53,26,12,2,0.0,5,Premium,North,Desktop,0,19.16,0
36,7036.33,27,4,17,0.0,3,Advanced,West,Tablet,2,6.02,0
16,519.35,27,8,0,20.45,22,Basic,North,Mobile,4,10.89,0
34,714.88,17,13,0,31.17,36,Basic,South,Desktop,3,5.67,0
38,978.97,16,54,7,,13,Advanced,East,Desktop,4,10.79,0
56,2335.33,30,35,7,15.59,70,Advanced,East,Desktop,0,2.83,0
50,13450.0,23,25,0,26.51,34,Advanced,East,Desktop,4,10.81,0
27,798.26,5,10,0,11.91,25,Basic,East,Tablet,2,6.86,0
57,135.29,17,22,15,0.0,2,Premium,North,Tablet,0,12.68,0
16,,17,5,0,22.32,15,Advanced,East,Mobile,1,2.36,0
41,352.51,9,13,2,0.0,2,Premium,South,Mobile,3,4.08,0
23,2527.86,11,7,1,4.42,0,Premium,North,Desktop,4,12.24,0
16,779.79,20,19,0,0.0,0,Basic,West,Desktop,3,3.53,0
19,725.43,8,21,0,4.28,0,Basic,North,Mobile,2,1.97,0
46,685.49,21,13,9,0.0,1,Advanced,North,Mobile,0,12.32,0
63,,5,13,7,16.94,25,Advanced,West,Tablet,0,4.48,1
17,2660.52,5,9,0,12.36,22,Advanced,North,Desktop,4,12.45,0
80,2881.25,1,59,6,0.0,22,Advanced,South,Desktop,4,12.42,0
45,,7,11,9,0.0,0,Basic,West,Desktop,2,13.72,0
16,2574.66,30,32,0,0.0,0,Premium,West,Desktop,4,8.98,0
30,439.98,17,15,0,42.89,56,Advanced,East,Mobile,1,16.8,0
43,939.22,19,16,3,0.0,12,Basic,South,Mobile,2,0.79,0
42,596.74,6,8,7,0.0,16,Basic,East,Mobile,3,10.95,0
18,572.18,30,11,0,7.72,11,Premium,West,Tablet,2,12.98,0
42,7479.22,2,4,6,0.0,0,Basic,East,Desktop,2,7.01,0
23,332.13,13,16,0,10.91,0,Premium,North,Mobile,2,4.72,0
56,315.48,14,0,9,32.96,31,Advanced,North,Desktop,4,7.67,1
39,693.6,12,23,0,6.22,3,Advanced,West,Mobile,2,2.25,1
19,219.77,26,4,0,28.34,16,Advanced,East,Tablet,2,6.98,0
16,1207.3,5,8,0,6.77,26,Premium,South,Desktop,1,14.28,1
20,573.73,15,20,0,0.0,0,Advanced,West,Tablet,4,0.05,0
41,917.37,32,23,10,0.0,45,Premium,South,Desktop,2,4.1,0
23,465.22,10,3,0,14.02,15,Basic,South,Tablet,4,6.11,0
39,2498.39,10,12,15,,0,Basic,South,Desktop,1,12.14,0
36,1490.97,1,20,0,10.94,16,Advanced,East,Desktop,2,0.92,0
76,1603.4,20,32,0,21.59,21,Basic,North,Desktop,0,11.21,1
36,1801.69,15,4,6,0.0,3,Advanced,South,Mobile,1,8.8,0
57,515.33,7,39,0,0.0,17,Premium,North,Tablet,0,15.16,0
16,,14,13,0,12.25,33,Advanced,East,Tablet,1,18.43,0
16,2558.81,25,4,0,2.38,1,Basic,West,Tablet,0,8.28,0
70,171.12,2,27,7,0.0,26,Advanced,South,Mobile,0,19.62,0
25,1150.91,10,9,0,2.73,0,Premium,North,Desktop,4,13.21,0
36,747.37,22,10,0,21.09,31,Advanced,East,Tablet,3,18.68,1
21,652.73,26,19,0,20.89,19,Advanced,North,Mobile,2,6.63,0
53,1039.53,9,39,0,0.0,21,Premium,East,Desktop,4,5.88,1
36,247.36,31,12,7,21.31,45,Basic,East,Desktop,1,4.0,0
45,1841.01,15,16,1,0.0,32,Advanced,North,Desktop,2,1.25,0
69,901.46,16,32,0,21.29,34,Premium,North,Mobile,1,13.76,1
31,2410.27,15,34,0,15.05,29,Advanced,East,Desktop,1,15.72,0
27,922.86,5,15,0,14.65,25,Advanced,West,Desktop,4,12.54,0
52,330.66,9,0,19,0.0,0,Premium,East,Tablet,2,8.07,0
16,532.7,25,4,0,34.4,55,Basic,East,Desktop,2,31.53,0
16,1033.98,32,15,0,37.11,41,Premium,East,Mobile,1,16.48,0
31,2501.27,34,0,7,8.25,21,Basic,South,Tablet,0,4.04,0
30,2303.17,14,25,0,18.08,31,Premium,West,Tablet,3,10.74,0
47,1373.99,10,2,14,12.13,37,Advanced,West,Mobile,3,2.3,0
43,281.8,43,0,0,23.47,2,Basic,South,Mobile,2,0.55,1
16,728.08,52,0,0,43.08,44,Basic,South,Desktop,3,11.45,0
42,2054.45,18,13,0,9.8,20,Basic,East,Desktop,2,10.09,1
27,579.94,9,11,0,35.76,62,Advanced,North,Mobile,2,15.96,0
30,255.45,15,55,10,0.0,0,Basic,North,Desktop,3,7.35,0
23,477.52,14,5,0,0.0,9,Advanced,West,Mobile,3,5.35,1
46,1255.93,10,30,0,0.0,16,Advanced,North,Desktop,2,5.52,0
50,325.5,19,24,3,0.0,13,Basic,West,Mobile,1,7.37,0
16,2718.07,29,0,0,33.99,18,Premium,South,Mobile,3,1.08,0
70,5126.94,23,49,12,0.0,11,Basic,East,Tablet,4,14.39,0
16,2635.79,25,9,0,13.56,12,Basic,East,Tablet,1,3.12,0
24,1790.27,15,37,0,32.16,51,Basic,North,Desktop,2,19.23,0
26,211.14,26,1,1,16.13,12,Advanced,South,Mobile,3,0.07,1
16,454.78,21,0,0,40.21,59,Premium,North,Desktop,0,21.21,0
52,257.17,36,5,27,0.0,0,Basic,North,Desktop,4,32.14,0
66,490.21,0,39,1,0.0,0,Premium,North,Tablet,3,3.64,0
59,248.06,11,39,5,0.0,9,Premium,West,Tablet,2,4.59,0
16,408.73,15,0,0,11.26,2,Basic,South,Desktop,0,3.64,0
68,491.13,21,36,6,13.37,18,Premium,North,Desktop,1,8.82,1
56,,26,29,10,0.0,22,Basic,East,Desktop,3,10.51,0
33,2584.26,9,23,0,9.43,22,Premium,East,Mobile,3,14.95,0
74,1447.73,0,24,8,0.0,6,Basic,East,Desktop,2,8.51,0
17,3701.95,35,21,0,14.2,25,Basic,West,Tablet,0,19.31,0
16,,13,7,0,12.09,0,Advanced,North,Mobile,3,24.13,1
34,140.99,4,27,6,,0,Premium,West,Tablet,3,4.2,0
58,,14,29,12,,41,Premium,North,Desktop,3,0.97,0
57,,8,9,0,32.67,28,Advanced,East,Tablet,3,6.28,1
56,,10,9,12,0.0,11,Basic,West,Desktop,3,13.35,0
16,1547.74,44,19,0,44.19,36,Premium,West,Tablet,0,7.25,1
16,328.4,24,0,0,33.03,46,Basic,West,Tablet,0,16.14,0
25,7901.64,13,23,3,3.05,0,Premium,North,Desktop,2,5.43,0
50,,33,0,18,0.0,2,Basic,North,Mobile,3,3.42,0
71,5783.13,15,27,6,0.0,16,Premium,West,Desktop,0,17.22,0
29,670.98,25,0,11,0.0,0,Advanced,North,Desktop,2,8.09,0
27,1475.51,20,36,0,13.0,16,Basic,South,Desktop,0,10.44,0
60,1925.47,2,14,11,0.0,0,Advanced,South,Mobile,3,18.38,0
16,1717.72,23,1,0,7.63,12,Advanced,South,Tablet,4,17.26,0
33,,36,10,0,5.06,1,Basic,West,Tablet,4,0.65,1
17,1936.76,23,0,0,29.68,36,Basic,South,Tablet,1,6.35,0
16,916.48,13,16,0,0.0,0,Premium,South,Tablet,0,0.48,0
36,989.97,9,14,0,0.0,0,Advanced,East,Tablet,4,16.37,0
30,,20,17,0,19.86,28,Advanced,South,Tablet,2,7.5,0
63,,18,44,10,0.0,4,Advanced,South,Desktop,3,12.73,0
27,916.07,52,21,0,57.19,72,Premium,South,Mobile,4,2.34,1
26,1480.9,15,29,0,26.32,17,Premium,West,Desktop,2,5.44,0
33,682.97,2,6,0,29.54,48,Premium,South,Mobile,3,14.34,0
16,910.4,25,0,0,19.06,18,Advanced,West,Tablet,0,5.83,0
58,218.78,28,38,5,0.0,25,Advanced,East,Tablet,4,1.2,0
16,1028.56,34,8,0,21.72,26,Premium,East,Desktop,4,16.62,0
17,586.1,9,4,0,,22,Advanced,West,Desktop,4,11.52,1
30,280.22,19,0,12,11.56,23,Advanced,South,Mobile,4,0.86,0
44,628.96,10,14,11,0.0,0,Basic,North,Tablet,4,18.38,0
20,1184.9,22,9,0,9.85,14,Advanced,South,Tablet,2,6.5,1
16,215.11,8,8,0,6.63,11,Advanced,East,Mobile,4,14.65,0
66,1412.09,22,1,16,0.0,0,Basic,West,Mobile,1,18.34,0
56,3651.82,5,37,0,0.0,28,Basic,West,Mobile,0,1.11,0
16,723.02,9,3,0,7.01,3,Premium,South,Desktop,3,4.67,0
16,13898.07,32,13,0,0.0,0,Advanced,South,Mobile,4,3.14,1
16,,27,36,7,0.0,12,Basic,West,Desktop,4,14.13,1
17,1790.38,25,8,0,21.98,21,Premium,South,Tablet,0,6.22,0
16,236.9,42,39,12,0.0,0,Advanced,South,Desktop,3,23.31,0
80,461.72,24,61,14,0.0,22,Premium,West,Desktop,4,24.87,0
75,1899.09,17,20,16,0.0,7,Basic,East,Desktop,0,13.39,0
70,7765.41,15,38,12,0.0,0,Basic,South,Mobile,0,20.35,0
30,710.98,7,7,0,20.97,30,Basic,South,Mobile,3,7.68,0
16,556.93,15,19,1,0.0,0,Basic,South,Tablet,0,19.75,0
22,1009.5,9,1,0,37.67,60,Basic,West,Desktop,0,14.74,0
25,,25,6,0,39.25,52,Advanced,South,Mobile,2,15.54,0
69,1449.52,28,50,8,0.0,12,Basic,West,Mobile,1,14.96,0
67,390.26,11,43,0,16.45,33,Premium,North,Tablet,3,19.66,1
17,166.55,19,12,0,11.14,0,Advanced,South,Mobile,2,2.0,0
51,727.02,7,20,4,0.0,9,Premium,South,Mobile,4,11.92,0
16,404.86,15,10,0,0.12,8,Premium,North,Mobile,3,19.71,1
40,484.54,33,27,0,0.0,4,Basic,East,Tablet,3,11.51,1
56,581.86,8,25,1,0.11,22,Premium,North,Tablet,4,13.68,0
46,466.6,27,0,12,0.0,0,Basic,East,Mobile,4,17.27,0
22,2203.4,28,14,0,12.68,0,Premium,North,Tablet,3,1.61,0
51,2843.08,28,1,0,19.21,18,Premium,South,Mobile,0,9.42,1
46,1270.61,13,7,8,0.0,11,Premium,West,Tablet,2,3.17,0
16,790.67,55,0,0,10.33,0,Advanced,West,Desktop,0,8.02,0
41,1405.2,26,13,10,0.0,15,Premium,West,Mobile,0,4.78,0
44,329.81,32,11,18,0.0,4,Premium,West,Mobile,2,4.11,0
67,2611.66,30,38,10,0.0,12,Advanced,North,Mobile,3,13.66,0
18,882.05,30,17,0,19.65,9,Advanced,West,Tablet,0,0.15,0
16,994.37,9,9,0,0.0,0,Premium,North,Mobile,0,27.89,1
16,223.75,23,24,7,0.0,0,Basic,South,Desktop,3,7.9,0
26,717.56,5,0,0,0.0,16,Basic,South,Tablet,4,6.25,0
42,1070.61,2,7,6,0.0,0,Premium,South,Desktop,0,2.49,0
22,256.25,16,0,0,38.43,54,Advanced,West,Desktop,1,20.73,0
43,1595.3,20,23,0,6.88,14,Premium,South,Desktop,0,9.23,1
43,5101.97,6,9,0,32.28,28,Premium,West,Tablet,0,10.02,1
16,1010.0,45,17,0,14.76,0,Premium,North,Tablet,4,6.04,0
47,312.1,10,6,7,0.0,16,Premium,North,Tablet,2,15.04,0
27,946.49,41,13,0,10.85,48,Premium,East,Mobile,1,11.81,1
39,596.29,2,28,0,8.07,24,Basic,East,Tablet,3,9.8,0
23,140.3,32,0,10,0.0,24,Basic,North,Mobile,1,13.27,0
20,,8,20,0,13.78,0,Advanced,North,Desktop,1,15.35,1
31,452.81,4,31,0,0.0,0,Basic,West,Mobile,3,3.85,0
16,,33,0,0,19.59,25,Advanced,West,Desktop,0,15.68,0
16,846.09,51,10,0,28.45,22,Premium,North,Tablet,0,9.82,0
62,1488.97,1,33,0,0.0,10,Advanced,North,Tablet,0,3.13,0
16,847.2,7,14,0,6.57,27,Premium,North,Desktop,2,17.17,0
23,988.31,13,7,0,35.04,38,Premium,West,Tablet,1,4.1,0
44,815.24,15,5,8,0.0,0,Premium,South,Tablet,1,17.69,0
50,,13,28,0,0.0,16,Advanced,West,Mobile,3,2.71,0
58,665.99,42,23,0,21.1,0,Advanced,South,Mobile,2,2.88,1
58,1017.21,27,11,25,0.0,1,Advanced,South,Mobile,4,13.44,0
29,523.27,7,2,0,0.0,0,Premium,East,Desktop,2,5.02,0
63,,17,17,0,0.0,0,Advanced,East,Desktop,0,18.15,0
16,,39,10,0,3.74,0,Basic,East,Mobile,1,9.41,0
17,2019.28,17,14,0,12.02,0,Premium,North,Desktop,3,0.95,0
59,2890.12,23,16,0,7.71,13,Basic,North,Desktop,1,7.94,1
41,,26,0,22,0.0,0,Basic,West,Mobile,4,12.08,0
35,581.25,11,42,0,5.63,0,Premium,South,Desktop,1,1.05,0
47,405.53,39,41,0,6.32,7,Advanced,North,Mobile,0,12.56,1
